338.731	-38.14
339.117	-38.14
339.503	-38.14
339.889	-21.76
340.274	-87.29
340.66	-95.49
341.046	-152.83
341.431	-115.97
341.817	23.3
342.202	-128.25
342.588	-148.73
342.973	-95.49
343.359	-5.38
343.744	31.49
344.129	56.06
344.515	27.39
344.9	84.73
345.285	-1.28
345.67	84.73
346.055	19.2
346.44	174.85
346.825	146.17
347.21	113.41
347.595	207.61
347.98	101.12
348.365	203.52
348.75	133.89
349.134	121.6
349.519	51.97
349.904	191.23
350.288	150.27
350.673	183.04
351.057	158.46
351.442	244.48
351.826	72.45
352.211	219.9
352.595	117.5
352.979	203.52
353.364	244.48
353.748	178.94
354.132	228.09
354.516	244.48
354.9	187.13
355.284	269.05
355.668	146.17
356.052	117.5
356.436	76.54
356.82	97.02
357.204	133.89
357.587	195.33
357.971	166.65
358.355	162.56
358.738	133.89
359.122	252.67
359.506	207.61
359.889	154.37
360.272	137.98
360.656	183.04
361.039	199.42
361.423	125.69
361.806	215.8
362.189	260.86
362.572	224
362.955	150.27
363.338	219.9
363.721	121.6
364.104	207.61
364.487	1346.28
364.87	281.34
365.253	150.27
365.636	133.89
366.019	269.05
366.401	19.2
366.784	248.57
367.167	256.76
367.549	264.96
367.932	224
368.314	146.17
368.697	166.65
369.079	129.79
369.462	150.27
369.844	146.17
370.226	199.42
370.609	101.12
370.991	166.65
371.373	117.5
371.755	80.64
372.137	43.78
372.519	191.23
372.901	191.23
373.283	203.52
373.665	256.76
374.047	154.37
374.428	170.75
374.81	211.71
375.192	19.2
375.574	121.6
375.955	187.13
376.337	101.12
376.718	150.27
377.1	269.05
377.481	195.33
377.863	244.48
378.244	60.16
378.625	154.37
379.006	133.89
379.388	211.71
379.769	170.75
380.15	203.52
380.531	215.8
380.912	264.96
381.293	15.1
381.674	146.17
382.055	76.54
382.436	224
382.816	162.56
383.197	330.49
383.578	158.46
383.959	121.6
384.339	137.98
384.72	39.68
385.1	510.71
385.481	289.53
385.861	92.93
386.242	359.16
386.622	314.11
387.002	350.97
387.383	133.89
387.763	76.54
388.143	162.56
388.523	252.67
388.903	166.65
389.283	293.63
389.663	199.42
390.043	215.8
390.423	256.76
390.803	137.98
391.183	289.53
391.562	240.38
391.942	338.68
392.322	269.05
392.701	264.96
393.081	301.82
393.461	293.63
393.84	412.41
394.22	264.96
394.599	277.24
394.978	400.12
395.358	322.3
395.737	342.78
396.116	269.05
396.495	445.18
396.874	359.16
397.254	453.37
397.633	285.44
398.012	457.47
398.391	482.04
398.769	383.74
399.148	494.33
399.527	559.86
399.906	461.56
400.285	498.42
400.663	621.3
401.042	531.19
401.421	621.3
401.799	547.58
402.178	662.26
402.556	621.3
402.934	629.49
403.313	539.38
403.691	600.82
404.069	609.01
404.448	613.11
404.826	686.84
405.204	568.06
405.582	625.4
405.96	592.63
406.338	695.03
406.716	486.14
407.094	629.49
407.472	592.63
407.85	625.4
408.227	670.45
408.605	596.73
408.983	637.69
409.361	465.66
409.738	494.33
410.116	629.49
410.493	490.23
410.871	432.89
411.248	482.04
411.625	420.6
412.003	473.85
412.38	482.04
412.757	400.12
413.134	453.37
413.512	445.18
413.889	441.08
414.266	469.75
414.643	289.53
415.02	477.94
415.397	404.22
415.774	498.42
416.15	436.99
416.527	314.11
416.904	330.49
417.281	305.92
417.657	346.87
418.034	269.05
418.41	342.78
418.787	269.05
419.163	326.4
419.54	342.78
419.916	269.05
420.292	322.3
420.669	412.41
421.045	207.61
421.421	314.11
421.797	277.24
422.173	326.4
422.549	314.11
422.925	269.05
423.301	412.41
423.677	330.49
424.053	318.2
424.429	269.05
424.805	215.8
425.181	137.98
425.556	207.61
425.932	310.01
426.307	305.92
426.683	252.67
427.059	240.38
427.434	260.86
427.809	289.53
428.185	244.48
428.56	109.31
428.935	142.08
429.311	187.13
429.686	240.38
430.061	269.05
430.436	207.61
430.811	133.89
431.186	297.72
431.561	244.48
431.936	207.61
432.311	224
432.686	269.05
433.06	277.24
433.435	297.72
433.81	215.8
434.185	260.86
434.559	281.34
434.934	301.82
435.308	207.61
435.683	166.65
436.057	305.92
436.431	228.09
436.806	264.96
437.18	211.71
437.554	195.33
437.928	289.53
438.303	277.24
438.677	285.44
439.051	318.2
439.425	289.53
439.799	219.9
440.173	269.05
440.546	293.63
440.92	260.86
441.294	248.57
441.668	228.09
442.041	228.09
442.415	326.4
442.789	293.63
443.162	436.99
443.536	289.53
443.909	224
444.283	285.44
444.656	260.86
445.029	322.3
445.403	248.57
445.776	420.6
446.149	379.64
446.522	367.35
446.895	314.11
447.268	244.48
447.641	269.05
448.014	404.22
448.387	289.53
448.76	281.34
449.133	293.63
449.505	228.09
449.878	150.27
450.251	297.72
450.624	269.05
450.996	256.76
451.369	326.4
451.741	371.45
452.114	195.33
452.486	318.2
452.858	256.76
453.231	232.19
453.603	256.76
453.975	371.45
454.347	244.48
454.719	232.19
455.091	334.59
455.464	264.96
455.835	260.86
456.207	326.4
456.579	269.05
456.951	346.87
457.323	289.53
457.695	215.8
458.066	379.64
458.438	211.71
458.81	256.76
459.181	318.2
459.553	207.61
459.924	285.44
460.296	305.92
460.667	252.67
461.038	240.38
461.41	297.72
461.781	215.8
462.152	264.96
462.523	187.13
462.894	211.71
463.266	269.05
463.637	166.65
464.008	187.13
464.378	187.13
464.749	310.01
465.12	211.71
465.491	310.01
465.862	301.82
466.232	109.31
466.603	170.75
466.974	228.09
467.344	256.76
467.715	326.4
468.085	158.46
468.456	273.15
468.826	285.44
469.196	121.6
469.567	170.75
469.937	269.05
470.307	334.59
470.677	334.59
471.047	195.33
471.417	244.48
471.787	252.67
472.157	158.46
472.527	236.28
472.897	248.57
473.267	228.09
473.637	228.09
474.006	215.8
474.376	232.19
474.746	269.05
475.115	195.33
475.485	199.42
475.854	334.59
476.224	203.52
476.593	244.48
476.963	240.38
477.332	244.48
477.701	228.09
478.07	199.42
478.44	240.38
478.809	285.44
479.178	137.98
479.547	154.37
479.916	211.71
480.285	215.8
480.654	244.48
481.022	215.8
481.391	109.31
481.76	84.73
482.129	219.9
482.497	187.13
482.866	281.34
483.235	244.48
483.603	367.35
483.972	215.8
484.34	219.9
484.708	219.9
485.077	244.48
485.445	187.13
485.813	199.42
486.181	154.37
486.55	264.96
486.918	183.04
487.286	441.08
487.654	326.4
488.022	240.38
488.39	101.12
488.758	326.4
489.125	215.8
489.493	228.09
489.861	269.05
490.229	178.94
490.596	281.34
490.964	273.15
491.331	178.94
491.699	162.56
492.066	105.21
492.434	191.23
492.801	178.94
493.168	195.33
493.536	248.57
493.903	240.38
494.27	289.53
494.637	244.48
495.004	232.19
495.371	158.46
495.738	178.94
496.105	330.49
496.472	273.15
496.839	80.64
497.206	215.8
497.573	154.37
497.939	219.9
498.306	215.8
498.673	109.31
499.039	260.86
499.406	285.44
499.772	248.57
500.139	113.41
500.505	166.65
500.871	297.72
501.238	150.27
501.604	318.2
501.97	346.87
502.336	240.38
502.702	281.34
503.069	125.69
503.435	228.09
503.801	232.19
504.166	150.27
504.532	195.33
504.898	269.05
505.264	277.24
505.63	383.74
505.995	199.42
506.361	297.72
506.727	199.42
507.092	240.38
507.458	162.56
507.823	264.96
508.189	191.23
508.554	269.05
508.919	326.4
509.284	219.9
509.65	285.44
510.015	289.53
510.38	350.97
510.745	248.57
511.11	342.78
511.475	244.48
511.84	269.05
512.205	219.9
512.57	207.61
512.935	355.07
513.299	293.63
513.664	174.85
514.029	264.96
514.393	297.72
514.758	314.11
515.122	211.71
515.487	293.63
515.851	260.86
516.216	338.68
516.58	285.44
516.944	183.04
517.309	375.55
517.673	256.76
518.037	240.38
518.401	269.05
518.765	142.08
519.129	264.96
519.493	310.01
519.857	326.4
520.221	318.2
520.585	256.76
520.948	318.2
521.312	129.79
521.676	305.92
522.039	355.07
522.403	281.34
522.767	338.68
523.13	215.8
523.494	318.2
523.857	244.48
524.22	289.53
524.584	240.38
524.947	219.9
525.31	203.52
525.673	269.05
526.036	297.72
526.399	371.45
526.762	416.51
527.125	445.18
527.488	285.44
527.851	383.74
528.214	305.92
528.577	297.72
528.94	387.83
529.302	404.22
529.665	330.49
530.028	301.82
530.39	375.55
530.753	273.15
531.115	318.2
531.477	346.87
531.84	330.49
532.202	367.35
532.564	330.49
532.927	256.76
533.289	305.92
533.651	293.63
534.013	244.48
534.375	400.12
534.737	396.03
535.099	297.72
535.461	318.2
535.823	264.96
536.185	224
536.546	322.3
536.908	363.26
537.27	355.07
537.631	383.74
537.993	346.87
538.354	285.44
538.716	269.05
539.077	293.63
539.439	318.2
539.8	416.51
540.161	305.92
540.522	305.92
540.884	256.76
541.245	244.48
541.606	260.86
541.967	432.89
542.328	396.03
542.689	224
543.05	264.96
543.411	203.52
543.771	203.52
544.132	232.19
544.493	322.3
544.854	269.05
545.214	322.3
545.575	285.44
545.935	277.24
546.296	318.2
546.656	248.57
547.017	269.05
547.377	244.48
547.737	269.05
548.098	158.46
548.458	269.05
548.818	330.49
549.178	334.59
549.538	297.72
549.898	318.2
550.258	297.72
550.618	342.78
550.978	359.16
551.338	293.63
551.697	428.79
552.057	330.49
552.417	412.41
552.776	269.05
553.136	346.87
553.496	269.05
553.855	273.15
554.214	367.35
554.574	318.2
554.933	436.99
555.292	301.82
555.652	281.34
556.011	314.11
556.37	338.68
556.729	244.48
557.088	252.67
557.447	285.44
557.806	326.4
558.165	248.57
558.524	269.05
558.883	301.82
559.242	248.57
559.6	166.65
559.959	244.48
560.318	264.96
560.676	355.07
561.035	297.72
561.393	314.11
561.752	228.09
562.11	260.86
562.469	199.42
562.827	289.53
563.185	322.3
563.543	150.27
563.901	305.92
564.26	285.44
564.618	174.85
564.976	350.97
565.334	236.28
565.692	256.76
566.049	269.05
566.407	387.83
566.765	326.4
567.123	199.42
567.48	310.01
567.838	314.11
568.196	551.67
568.553	277.24
568.911	92.93
569.268	211.71
569.626	232.19
569.983	187.13
570.34	330.49
570.697	207.61
571.055	260.86
571.412	297.72
571.769	244.48
572.126	207.61
572.483	281.34
572.84	154.37
573.197	260.86
573.554	215.8
573.911	342.78
574.267	162.56
574.624	285.44
574.981	158.46
575.337	297.72
575.694	203.52
576.051	310.01
576.407	264.96
576.764	211.71
577.12	269.05
577.476	219.9
577.833	244.48
578.189	232.19
578.545	260.86
578.901	305.92
579.257	256.76
579.613	240.38
579.969	248.57
580.325	170.75
580.681	269.05
581.037	101.12
581.393	228.09
581.749	178.94
582.105	330.49
582.46	264.96
582.816	314.11
583.172	310.01
583.527	269.05
583.883	256.76
584.238	363.26
584.593	121.6
584.949	236.28
585.304	322.3
585.659	170.75
586.015	187.13
586.37	150.27
586.725	158.46
587.08	264.96
587.435	187.13
587.79	293.63
588.145	162.56
588.5	264.96
588.854	207.61
589.209	142.08
589.564	297.72
589.919	264.96
590.273	137.98
590.628	334.59
590.982	285.44
591.337	187.13
591.691	117.5
592.046	310.01
592.4	207.61
592.754	199.42
593.109	269.05
593.463	330.49
593.817	314.11
594.171	408.31
594.525	228.09
594.879	285.44
595.233	314.11
595.587	264.96
595.941	195.33
596.295	207.61
596.649	412.41
597.002	391.93
597.356	310.01
597.71	330.49
598.063	183.04
598.417	301.82
598.77	297.72
599.124	293.63
599.477	264.96
599.83	334.59
600.184	387.83
600.537	277.24
600.89	260.86
601.243	219.9
601.596	219.9
601.949	363.26
602.302	260.86
602.655	158.46
603.008	289.53
603.361	252.67
603.714	224
604.067	269.05
604.419	236.28
604.772	236.28
605.125	228.09
605.477	293.63
605.83	137.98
606.182	236.28
606.535	342.78
606.887	346.87
607.239	338.68
607.592	211.71
607.944	297.72
608.296	183.04
608.648	318.2
609	264.96
609.352	236.28
609.704	228.09
610.056	338.68
610.408	285.44
610.76	305.92
611.112	162.56
611.464	211.71
611.815	326.4
612.167	264.96
612.519	219.9
612.87	269.05
613.222	158.46
613.573	154.37
613.925	199.42
614.276	244.48
614.627	297.72
614.978	215.8
615.33	269.05
615.681	285.44
616.032	232.19
616.383	248.57
616.734	240.38
617.085	260.86
617.436	219.9
617.787	408.31
618.138	224
618.489	240.38
618.839	183.04
619.19	178.94
619.541	195.33
619.891	269.05
620.242	260.86
620.592	203.52
620.943	338.68
621.293	264.96
621.643	219.9
621.994	269.05
622.344	330.49
622.694	269.05
623.044	240.38
623.395	150.27
623.745	244.48
624.095	244.48
624.445	162.56
624.795	162.56
625.144	228.09
625.494	281.34
625.844	174.85
626.194	170.75
626.543	297.72
626.893	269.05
627.243	252.67
627.592	391.93
627.942	248.57
628.291	244.48
628.64	199.42
628.99	326.4
629.339	133.89
629.688	228.09
630.038	305.92
630.387	264.96
630.736	158.46
631.085	248.57
631.434	293.63
631.783	338.68
632.132	269.05
632.481	203.52
632.829	224
633.178	285.44
633.527	195.33
633.875	293.63
634.224	346.87
634.573	252.67
634.921	346.87
635.27	203.52
635.618	215.8
635.966	236.28
636.315	129.79
636.663	105.21
637.011	142.08
637.359	174.85
637.708	314.11
638.056	277.24
638.404	289.53
638.752	277.24
639.1	305.92
639.447	269.05
639.795	289.53
640.143	252.67
640.491	289.53
640.839	248.57
641.186	252.67
641.534	183.04
641.881	314.11
642.229	264.96
642.576	211.71
642.924	260.86
643.271	375.55
643.618	297.72
643.966	187.13
644.313	375.55
644.66	174.85
645.007	269.05
645.354	338.68
645.701	154.37
646.048	297.72
646.395	224
646.742	228.09
647.089	133.89
647.435	211.71
647.782	232.19
648.129	293.63
648.475	310.01
648.822	187.13
649.169	314.11
649.515	113.41
649.861	240.38
650.208	215.8
650.554	305.92
650.9	219.9
651.247	301.82
651.593	314.11
651.939	269.05
652.285	256.76
652.631	211.71
652.977	236.28
653.323	47.87
653.669	158.46
654.015	183.04
654.361	113.41
654.706	195.33
655.052	166.65
655.398	97.02
655.743	228.09
656.089	117.5
656.434	142.08
656.78	269.05
657.125	301.82
657.47	256.76
657.816	264.96
658.161	264.96
658.506	338.68
658.851	109.31
659.196	203.52
659.542	162.56
659.887	162.56
660.232	269.05
660.576	146.17
660.921	269.05
661.266	224
661.611	248.57
661.956	269.05
662.3	183.04
662.645	318.2
662.989	199.42
663.334	314.11
663.678	269.05
664.023	187.13
664.367	162.56
664.712	224
665.056	207.61
665.4	211.71
665.744	232.19
666.088	158.46
666.432	260.86
666.776	264.96
667.12	240.38
667.464	269.05
667.808	228.09
668.152	142.08
668.496	150.27
668.84	142.08
669.183	215.8
669.527	178.94
669.871	236.28
670.214	154.37
670.558	330.49
670.901	260.86
671.244	146.17
671.588	146.17
671.931	232.19
672.274	80.64
672.618	199.42
672.961	269.05
673.304	260.86
673.647	322.3
673.99	260.86
674.333	154.37
674.676	88.83
675.019	240.38
675.361	289.53
675.704	363.26
676.047	248.57
676.389	240.38
676.732	457.47
677.075	264.96
677.417	195.33
677.76	232.19
678.102	293.63
678.444	199.42
678.787	232.19
679.129	277.24
679.471	244.48
679.813	199.42
680.155	211.71
680.498	113.41
680.84	47.87
681.182	236.28
681.523	150.27
681.865	187.13
682.207	269.05
682.549	240.38
682.891	260.86
683.232	236.28
683.574	174.85
683.916	269.05
684.257	203.52
684.599	109.31
684.94	211.71
685.281	305.92
685.623	219.9
685.964	154.37
686.305	129.79
686.646	117.5
686.988	224
687.329	137.98
687.67	183.04
688.011	113.41
688.352	170.75
688.692	252.67
689.033	207.61
689.374	236.28
689.715	219.9
690.055	252.67
690.396	187.13
690.737	150.27
691.077	199.42
691.418	129.79
691.758	154.37
692.099	264.96
692.439	146.17
692.779	178.94
693.119	129.79
693.46	199.42
693.8	224
694.14	101.12
694.48	121.6
694.82	236.28
695.16	363.26
695.5	219.9
695.84	269.05
696.179	240.38
696.519	121.6
696.859	105.21
697.199	199.42
697.538	121.6
697.878	207.61
698.217	137.98
698.557	170.75
698.896	338.68
699.235	207.61
699.575	256.76
699.914	121.6
700.253	215.8
700.592	183.04
700.931	248.57
701.271	158.46
701.61	187.13
701.949	264.96
702.287	150.27
702.626	170.75
702.965	211.71
703.304	224
703.643	125.69
703.981	305.92
704.32	207.61
704.658	142.08
704.997	137.98
705.335	207.61
705.674	199.42
706.012	203.52
706.35	105.21
706.689	35.58
707.027	248.57
707.365	310.01
707.703	211.71
708.041	129.79
708.379	232.19
708.717	199.42
709.055	322.3
709.393	137.98
709.731	248.57
710.069	215.8
710.406	137.98
710.744	162.56
711.082	170.75
711.419	195.33
711.757	305.92
712.094	248.57
712.432	187.13
712.769	224
713.106	215.8
713.444	252.67
713.781	236.28
714.118	228.09
714.455	224
714.792	232.19
715.129	183.04
715.466	109.31
715.803	256.76
716.14	363.26
716.477	244.48
716.814	260.86
717.15	207.61
717.487	142.08
717.824	154.37
718.16	113.41
718.497	219.9
718.833	219.9
719.17	195.33
719.506	178.94
719.842	248.57
720.179	203.52
720.515	285.44
720.851	244.48
721.187	207.61
721.523	211.71
721.859	183.04
722.195	97.02
722.531	207.61
722.867	133.89
723.203	-1.28
723.539	314.11
723.874	142.08
724.21	236.28
724.546	125.69
724.881	154.37
725.217	162.56
725.552	150.27
725.888	244.48
726.223	224
726.559	195.33
726.894	158.46
727.229	187.13
727.564	252.67
727.899	170.75
728.234	187.13
728.569	215.8
728.904	92.93
729.239	273.15
729.574	146.17
729.909	178.94
730.244	146.17
730.579	170.75
730.913	236.28
731.248	236.28
731.583	117.5
731.917	97.02
732.252	142.08
732.586	146.17
732.92	51.97
